grid_lat,grid_lon,thput_sample_num,mw_thput_sample_num,mw_thput_0,mw_thput_10,mw_thput_25,mw_thput_50,mw_thput_75,mw_thput_90,mw_thput_100,sub6_thput_sample_num,sub6_thput_0,sub6_thput_10,sub6_thput_25,sub6_thput_50,sub6_thput_75,sub6_thput_90,sub6_thput_100,lte_thput_sample_num,lte_thput_0,lte_thput_10,lte_thput_25,lte_thput_50,lte_thput_75,lte_thput_90,lte_thput_100,5g_thput_sample_num,5g_thput_0,5g_thput_10,5g_thput_25,5g_thput_50,5g_thput_75,5g_thput_90,5g_thput_100,all_thput_sample_num,all_thput_0,all_thput_10,all_thput_25,all_thput_50,all_thput_75,all_thput_90,all_thput_100,mw_thput_avg,mw_thput_std,sub6_thput_avg,sub6_thput_std,lte_thput_avg,lte_thput_std,5g_thput_avg,5g_thput_std,all_thput_avg,all_thput_std
-87.632,41.889,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.8895,51,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,51,0.0,0.0,0.0,0.0,0.0,0.46463999999999994,1.8585599999999998,0,None,None,None,None,None,None,None,51,0.0,0.0,0.0,0.0,0.0,0.46463999999999994,1.8585599999999998,None,None,None,None,0.12754823529411763,0.36462276906470775,None,None,0.12754823529411763,0.36462276906470775
-87.632,41.89,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.891,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.8915,1966,0,None,None,None,None,None,None,None,42,0.0,0.0,70.93632,77.98336,95.30976,108.349696,146.29888,1924,0.0,0.0,0.0,12.42912,21.054,31.24704,62.733439999999995,42,0.0,0.0,70.93632,77.98336,95.30976,108.349696,146.29888,1966,0.0,0.0,0.0,12.661439999999999,21.721919999999997,32.5248,146.29888,None,None,71.80714666666665,37.43376461657161,13.303417380457379,12.518279992038014,71.80714666666665,37.43376461657161,14.553242726347914,15.964112266834096
-87.632,41.892,1237,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,1237,0.0,0.0,0.0,1.27776,7.08576,13.98566400000001,41.93375999999999,0,None,None,None,None,None,None,None,1237,0.0,0.0,0.0,1.27776,7.08576,13.98566400000001,41.93375999999999,None,None,None,None,4.452111366208569,6.705115694987339,None,None,4.452111366208569,6.705115694987339
-87.632,41.893,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.8935,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.894,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
-87.632,41.8945,0,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
